sentence_id,statement_id,sentence,prediction,targets,labels,confidence
2942,SID_232,"For example, Robert Half Inc is our supplier for certain technology and related equipment used by us in Canada",0,0,c1 (reporting entity),0.6561166346231623
2943,SID_232,We source our other goods and services primarily from suppliers in Canada and the United States,0,0,c1 (reporting entity),0.6669173711056348
2945,SID_232,"Robert Half Inc has formally set out its position on, and commitment to, human rights for all in its Global Human Rights Policy (the Global Human Rights Policy), including its firm stances against human trafficking, human-trafficking related activities, slavery and child labour",0,0,c2 (operations),0.5854976216862486
2946,SID_232,"Accordingly, we prohibit",1,0,c2 (operations),0.889092414614412
2947,SID_232,using any type of slavery or forced labour in the performance of any work,1,0,c2 (operations),0.700668983467692
2948,SID_232,engaging in any form of human trafficking for the performance of any work; and,1,0,c2 (operations),0.683207351627241
2949,SID_232,"destroying, concealing, confiscating or otherwise denying access to any temporary or full-time employees documents relating to immigration or work authorization issued by any government entity or issuing authority",0,0,c2 (operations),0.42083123391754207
2952,SID_232,"As a condition to doing business with us, suppliers must comply with the Supplier Code of Conduct, Global Human Rights Policy and Code of Conduct",0,0,c2 (operations),0.5571853296344403
2960,SID_232,"In fiscal year 2023, strategic and critical suppliers were assessed on a variety of factors which may include ethics and compliance, business continuity, and environmental, social and governance matters, which include human rights and labour",0,0,c2 (operations),0.5540366660420041
2961,SID_232,"In fiscal year 2023, Robert Half Inc.s strategic and critical suppliers in the United States were also required to agree to comply with the Supplier Code of Conduct, or provide their own code of conduct or similar document addressing these risks and concerns",0,0,c2 (operations),0.5381222851158092
2962,SID_232,"During 2024, Robert Half Inc began applying this requirement to a larger population of new and existing suppliers in the US based on the associated risks and may consider further expanding the scope as appropriate",0,0,c2 (operations),0.5976472610388989
2963,SID_232,"Contractual terms in the majority of our supplier contracts include, as appropriate, contractual obligations on the supplier to comply with all applicable human rights and labour laws and regulations governing the industries and regions in which we and they DocuSign Envelope ID: 93141219-7BAA-42E7-936D-30E5C0F3954B",0,0,c2 (operations),0.6307393266539736
2964,SID_232,Robert Half Canada Inc - Modern Slavery Report 2023 3 operate and/or termination clauses which may be triggered upon failure to comply or breach of relevant terms,0,0,c2 (operations),0.5495830584308053
3310,SID_236,"As a result, Highwood has not taken any measures to remediate any forced labour or child labour",0,1,c2 (supply chains),0.3589615394276833
2966,SID_232,"Suppliers, employees or any other concerned parties may report concerns or potential issues using the Robert Half Ethics and Compliance Online Reporting Tool",0,0,c2 (operations),0.6020511986551554
2967,SID_232,"Assessing Our Risk As a services-based company, we consider our supply chains to be low-risk with respect to modern slavery",0,0,signature,0.5214195790648575
2967,SID_232,"Assessing Our Risk As a services-based company, we consider our supply chains to be low-risk with respect to modern slavery",0,0,c2 (structure),0.5214195790648575
2971,SID_232,The risk of forced and child labour being present in our supply chains increases in the lower tiers of the supply chain where may have limited visibility,0,0,c2 (structure),0.47188260354851896
2972,SID_232,"Nonetheless, we endeavour to manage and limit these risks by engaging suppliers based primarily in the United States and Canada, both of which are reported to have a low prevalence of forced labour, according to the Global Slavery Index",0,0,c1 (reporting entity),0.5643547406450665
2972,SID_232,"Nonetheless, we endeavour to manage and limit these risks by engaging suppliers based primarily in the United States and Canada, both of which are reported to have a low prevalence of forced labour, according to the Global Slavery Index",0,0,c2 (structure),0.5643547406450665
2973,SID_232,"If our due diligence processes establish that risks related to forced and child labour exist, we would conduct further diligence to assess such risk to determine if risk mitigation or remediation is required",0,0,c2 (operations),0.6039904046816457
2975,SID_232,"Our Commitments We prohibit our employees, temporary employees, contractors, subcontractors, agents, and vendors from engaging in any form of human trafficking, slavery, or use of child labour in the performance of any work",1,0,c2 (operations),0.6148791973748047
2979,SID_232,"Remediation Measures In 2023, no incidents of forced or child labour were reported within RH Canada",0,0,c3 (risk description),0.4096366476556794
2981,SID_232,"However, the Code of Conduct, Supplier Code of Conduct, Global Human Rights Policy, and Robert Half Ethics and Compliance Online Reporting Tool provide a framework for employees to report unethical conduct, including concerns related to forced or child labour",0,0,c2 (operations),0.5483788969701803
2982,SID_232,"Training Every new employee must, upon joining, and all of our employees, annually, are required to complete mandatory training on the Code of Conduct and re-certify that they have read and understand key policies, including the Code of Conduct and Global Human Rights Policy",0,0,c2 (operations),0.5835509756641274
2983,SID_232,These trainings include information on how to report misconduct via the Robert Half Ethics and Compliance Online Reporting Tool,0,0,c2 (operations),0.5547096964953968
2984,SID_232,"As these trainings do not currently include dedicated training on forced and child labour, we may need to assess whether and how the curriculum and materials may require amending or supplementing to better manage our business and supply chain risks related to the potential risks of the use of forced and child labour",0,1,c2 (operations),0.570955125019213
2987,SID_232,"Our Progress and Effectiveness Although we have put in place measures to prevent and reduce the risk of forced and child labour in our business and supply chains, we have not yet implemented a system to assess the effectiveness of these measures",0,1,c3 (risk description),0.5939925695600377
2988,SID_232,"However, if relevant reports or concerns come to our attention through the Robert Half Ethics and Compliance Online Reporting Tool or other channels, whether from employees, clients, candidates, members of the public, or law enforcement agencies, that information will be reviewed and taken into consideration in the review of our policies and procedures related to forced and child labour, which may include the development and implementation of a system to assess effectiveness, if appropriate",0,0,c3 (risk description),0.6200145793486911
3260,SID_236,"Preventative measures taken to prevent and reduce the risk that forced labour or child labour is used at any step of the production of goods in Canada, or elsewhere by the entity of good imported into Canada by the entity: This section will summarize the steps the entity has taken during this previous financial year to prevent and reduce the risk that forced labour or child labour is used at any step of the production of goods in Canada or elsewhere by the entity or of goods imported into Canada by the entity",0,0,c2 (operations),0.5342363739572957
3262,SID_236,"Developing due diligence policies and processes for identifying, addressing and prohibiting the use of forced labour and/or child labour in Highwoods activities and supply chains",0,0,c2 (operations),0.5277486044159229
3263,SID_236,Promoting the importance to all individuals with Highwood of preventing forced labour and child labour,0,0,c2 (operations),0.4567859653281759
3264,SID_236,Discussing with suppliers the policies and procedures that the suppliers have in place for identifying and prohibiting the used of forced labour and/or child labour in their activities and supply chains,0,0,c2 (operations),0.5736995289923235
3265,SID_236,"Reviewed documentation from third party experts who assessed the legislative frameworks to determine additional steps the Company should take to meet, or exceed, expectations",0,0,c2 (operations),0.6816525842510979
3267,SID_236,"Structure, Activities and Supply Chains: Structure and Activities Highwood is an oil and gas company headquartered in Calgary, Alberta, Canada",0,0,approval,0.6031790248788105
3267,SID_236,"Structure, Activities and Supply Chains: Structure and Activities Highwood is an oil and gas company headquartered in Calgary, Alberta, Canada",0,0,signature,0.6031790248788105
3268,SID_236,Highwoods primary business is the exploration and development of our oil and gas properties in the Western Canadian Sedimentary Basis,0,0,signature,0.6544292544699093
3269,SID_236,"Highwood currently has properties located in Alberta, Saskatchewan and British Columbia",0,0,signature,0.5950075257466665
3270,SID_236,Highwoods current operations are primarily focused in the Brazeau and Wilson Creek areas located in Alberta,0,0,signature,0.6009596559478811
3273,SID_236,"Supply Chain Highwoods supply chain includes businesses that supply goods and services to the Company, which includes several trusted vendors, suppliers, contractors and subcontractors (collectively the Suppliers) involved in procuring goods and services that are required for Highwood operations",0,0,c1 (reporting entity),0.6218280843929587
3275,SID_236,Highwood has over 300 Suppliers that are engaged to provide goods and services to the Company,0,0,c2 (operations),0.6596290046263685
3276,SID_236,"The Suppliers Highwood obtains goods and services from are primarily local and adhere to regulations in Canada for oil and gas production, which are among the highest standards in the world",0,0,c2 (operations),0.5992880856301557
3277,SID_236,Highwood has not identified any forced labour or child labour in our activities and supply chains,1,0,c2 (structure),0.602692213507195
3285,SID_236,Whistleblower Policy o Highwoods Whistleblower Policy provides a system for staff to report concerns regarding any wrongdoing without the fear of any repercussions,0,0,c2 (operations),0.5499170820627515
3286,SID_236,The Whistleblower Policy is intended to encourage and enable employees to raise serious concerns within Highwood,0,0,c2 (operations),0.5302302547969241
3287,SID_236,The Whistleblower Policy applies to all staff working for Highwood,0,0,c2 (operations),0.5484844265845829
3288,SID_236,"Furthermore, it is intended to provide a means for Suppliers, shareholders, etc to voice any concerns regarding Highwoods business conduct",0,0,c2 (operations),0.5734823799077035
3291,SID_236,Staff of Highwood all review Highwoods corporate governance policies and confirm in writing that they have read and understand the applicable policies,0,0,c2 (operations),0.6897484593975329
3293,SID_236,"In addition, Highwood is continuously monitoring the supply chain and business relationships; identifying and assessing any potential gaps in our operations and policies; and providing training and raising awareness to staff and Suppliers to ensure they have an understanding of modern slavery and the impact it has",0,0,c2 (operations),0.5444558275637955
3295,SID_236,"Overall, Highwood operates its business within Canada where there is a low risk of forced labour and child labour",0,0,signature,0.5428942617917782
3295,SID_236,"Overall, Highwood operates its business within Canada where there is a low risk of forced labour and child labour",0,0,c2 (structure),0.5428942617917782
3296,SID_236,"Highwoods workforce is largely comprised of office workers and highly skilled oil and gas field workers, and we believe there is low risk of force labour or child labour within our operations",0,0,signature,0.5654583646046626
3296,SID_236,"Highwoods workforce is largely comprised of office workers and highly skilled oil and gas field workers, and we believe there is low risk of force labour or child labour within our operations",0,0,c2 (structure),0.5654583646046626
3297,SID_236,"While Highwood operates in an area of low risk, we acknowledge that certain groups are particularly vulnerable to forced labour and child labour, including, but not limited to",0,0,c2 (structure),0.49133603167386863
3298,SID_236,Migrant workers,0,0,c2 (structure),0.6017658346560492
3299,SID_236,Contract or temporary workers,0,0,c2 (structure),0.5883058619115099
3300,SID_236,Ethnic and religious minorities; and,0,0,c2 (structure),0.6123950430627176
3301,SID_236,Young or student workers,0,0,c2 (structure),0.6013446003044117
3304,SID_236,Below outlines just some of the actions Highwood has taken to address and mitigate these risks,0,0,c2 (operations),0.5830299848313748
3305,SID_236,Mapping our exploration and production activities (primarily in central Alberta),0,0,c2 (operations),0.5922137745848874
3306,SID_236,Monitoring our Suppliers and working with Suppliers with strong ethical reputations,0,0,c2 (operations),0.6193211062803882
3307,SID_236,Developing and implementing due diligence policies and procedures to identify and address any use of forced labour and/or child labour in the organizations activities and supply chains; and,0,0,c2 (operations),0.5840178798002916
3308,SID_236,Encourage staff and Suppliers to report any concerns or suspicions of forced labour or child labour,0,0,c2 (operations),0.5292071779311578
3309,SID_236,Remediation Measures The risk of force labour and child labour is low in Canada and no instances were found in Highwoods business activities in 2023,0,0,c2 (structure),0.41080675041971965
4624,SID_255,"As a result, it has not had to take any measures to remediate any forced labour or child labour",0,1,c2 (supply chains),0.5209712494092782
3312,SID_236,"Training and Awareness Highwood is committed to improving the training and awareness of our Staff to understand, identify and manage the risks of forced labour and child labour in our operations and across our supply chains",0,0,c2 (operations),0.5783573408331164
3313,SID_236,Staff at all levels are required to adhere to Highwoods Code of Business Conduct and Ethics policies and ensure it is understood and properly applied to their daily activities,0,0,c2 (operations),0.560918063744505
3314,SID_236,"Every new staff member of Highwood must review and sign that they have read, understand and will abide by the Code of Business Conduct and Ethics",0,0,c2 (operations),0.5662541336164453
3315,SID_236,All staff are also informed of how to report wrongdoing under the Whistleblower policy and are encouraged to take initiative in reporting any concerns or suspicions of wrongdoing,0,0,c2 (operations),0.5741799675347625
3317,SID_236,"Assessing our Effectiveness Based on our review of our existing policies, practices, business activities, and areas we operate in, we believe the risk of forced labour or child labour in our operations or supply chain is low",0,0,c2 (structure),0.5253165479992311
3319,SID_236,"While we have not had any significant concerns or complaints identified to date, we commit to reviewing and addressing any concerns or complaints that are potentially identified",0,0,c3 (risk description),0.5549730697617038
3827,SID_240,"Our Structure, Operations and Supply Chains Evans is incorporated under the Canada Business Corporations Act",0,0,approval,0.6223130700471757
3828,SID_240,"It is a subsidiary of Evans Adhesives Corporation, based in Columbus, Ohio, United States, itself part of the Meridian Adhesives Group, with headquarters in Charlotte, North Carolina, United States (Meridian)",0,0,approval,0.6871872420733368
3829,SID_240,"Evans only operates in Canada from its single Industrial Packaging Division site located in Saint- Eustache, Quebec, Canada",0,0,signature,0.6177935413310341
3830,SID_240,Evans employs over 30 people,0,0,approval,0.6360619494733973
3831,SID_240,"Evans sells goods in Canada or abroad, distributes goods in Canada or abroad, or imports into Canada goods produced outside of Canada",0,0,signature,0.5765116976692356
3832,SID_240,"We formulate, manufacture and distribute industrial adhesives focused on the packaging market",0,0,signature,0.6235112088486154
3833,SID_240,"We offer water-based, hot melt, and pressure-sensitive adhesives that can perform under extreme conditions",0,0,signature,0.6515308534117059
3834,SID_240,"Our client base is comprised of players in the general product and food packaging, paper converting, construction and millwork industries",0,0,signature,0.6546862349925653
3835,SID_240,We source the majority of our material from the United States,0,0,c1 (reporting entity),0.6260136956914598
3836,SID_240,Out of our ten largest suppliers nine are based in Canada or the United States and one is located in China,0,0,c1 (reporting entity),0.6356708179395556
3839,SID_240,Except from the continued implementation of the Code no additional steps were taken during the Reporting Period to prevent and reduce the risk of forced labour and child labour in our operations and supply chains,0,1,c2 (operations),0.4411471568862929
3843,SID_240,"Evans, its employees and representatives must ensure that there is no forced labour, including prison labour, indentured labour, bonded labour or other forms of forced labour used in our activities",1,0,c2 (operations),0.6812654216729401
3845,SID_240,Our workers cannot be younger than 16 years old or the compulsory age to be in school in the jurisdiction in which they live,0,0,c2 (operations),0.4892197174523917
3846,SID_240,"We will not partner with entities, including suppliers, who use child labour in any of their facilities",1,0,c2 (operations),0.698018384795185
3847,SID_240,"We comply and follow all applicable local, provincial and federal laws relating to employment, wage and work hours",0,0,c2 (operations),0.6597687427124884
3848,SID_240,We uphold true and fair employment practices,0,0,c2 (operations),0.6924846407491345
3849,SID_240,"Beyond the statements established in our Code, it is our policy to comply with all laws, rules and regulations applicable to the business and countries in which we operate",0,0,c2 (operations),0.6028955824020921
3850,SID_240,"In the case of Evans, this includes laws relating to forced labour an child labour applicable in Quebec, Canada",0,0,c2 (operations),0.5563584999486698
3851,SID_240,"Risk Assessment Methodology and Results of Assessment During the Reporting Period, we did not make any assessment of the potential risk related to forced labour and child labour in our operations and supply chains",0,1,c2 (operations),0.4513738143029807
3852,SID_240,"In the future, we plan to roll- out a compliance program which may include a questionnaire designed to specifically address the issue of forced labour and child labour which we initially plan to send to our Tier 1 (direct) suppliers",0,0,c2 (operations),0.5533221862376504
3853,SID_240,"Risks of Forced Labour and Child Labour in our Operations and Supply Chains To our knowledge, during the Reporting Period we have not identified risks of forced labour and child labour in our operations and supply chains, although we recognize that this assessment was performed on a preliminary basis without recourse to the risk assessment tools that a robust compliance program could provide us with",1,1,c2 (structure),0.7231947867142057
5787,SID_273,"To date, Radial has not identified any forced or child labour in its supply chain and has, therefore, not taken any related remediation measures",0,1,c2 (structure),0.4091352581151472
5787,SID_273,"To date, Radial has not identified any forced or child labour in its supply chain and has, therefore, not taken any related remediation measures",0,1,c2 (supply chains),0.4091352581151472
5787,SID_273,"To date, Radial has not identified any forced or child labour in its supply chain and has, therefore, not taken any related remediation measures",0,1,c3 (risk description),0.4091352581151472
3855,SID_240,"Our remediation processes All our employees are instructed and encouraged to report any violation to our Code and to, more generally, our commitment to true and fair financial, business and employment practices which would include denunciation of occurrences of forced labour and child labour in our operations or supply chains",0,0,c2 (operations),0.6024936279216445
3856,SID_240,They should report these potential violations to their manager or other management personnel without fear of retribution,0,0,c2 (operations),0.5543036454014288
3858,SID_240,"Our training We have no director, officer or staff training in place at the moment dealing with forced labour and child labour in our operations and supply chains",0,1,c2 (operations),0.35812156042468174
3860,SID_240,Assessing our effectiveness No assessment of our effectiveness to prevent and reduce the occurrence of forced labour and child labour in our operations and supply chains was conducted during the Reporting Period and until we put in place a compliance program to address this issue we are not contemplating performing an annual assessment of our effectiveness with regards to our action to prevent and reduce forced labour and child labour in our operations and supply chains,0,1,c3 (risk description),0.3619377149490774
4036,SID_243,"In our 2023 reporting year, we took a number of steps to better address and prevent forced and child labour in our operations and those of our suppliers",0,0,c2 (operations),0.6107618078735086
4037,SID_243,Weve mapped our activities and supply chains as well as completed an internal risk assessment to prioritize the most severe areas of risk,0,0,c2 (operations),0.5821762485116955
4038,SID_243,"Additionally, we have maintained internal controls to guarantee workers are recruited voluntarily and we are developing training related to modern slavery",0,0,c2 (operations),0.6098335240768046
4039,SID_243,"Using our risk assessments and the information gathered from the supply chain mapping, we were able to develop an action plan and due diligence policies and processes to address modern slavery and protect children and labourers",0,0,c2 (operations),0.5746085277355091
4040,SID_243,"In the coming year, we will continue to develop, improve, and implement these policies and controls and will continue to work towards maintaining a supply chain with very minimal risk of modern slavery",0,0,c2 (operations),0.5820532905005948
4041,SID_243,"Structure, Activities, and Supply Chains St Joseph Printing Limited (SJPL), which operates under the name St",0,0,approval,0.5852221144241018
4042,SID_243,"Joseph Communications (SJC), is the entity that contains our Print division",0,0,approval,0.6053160751330711
4044,SID_243,"Limited, which operates under the names SJC Content and SJC Media, is a wholly owned subsidiary of SJPL",0,0,approval,0.6447434149171478
4045,SID_243,Both entities are located in Canada,0,0,approval,0.6427396935686883
4046,SID_243,"SJC and its subsidiaries are involved in numerous business activities, including producing goods in Canada, selling goods in and outside Canada, distributing goods in and outside Canada, importing goods into Canada, and controlling an entity or entities engaged in any of the previously mentioned activities",0,0,signature,0.6297502072159846
4046,SID_243,"SJC and its subsidiaries are involved in numerous business activities, including producing goods in Canada, selling goods in and outside Canada, distributing goods in and outside Canada, importing goods into Canada, and controlling an entity or entities engaged in any of the previously mentioned activities",0,0,c1 (reporting entity),0.6297502072159846
4047,SID_243,"Our supply chains involve several vendors and suppliers, the greater part of which are located and operating in North America",0,0,c1 (reporting entity),0.6324499490913028
4048,SID_243,Our Print divisions largest vendors are North American paper suppliers,0,0,c1 (reporting entity),0.5979639121750462
4049,SID_243,"For SJC Content and SJC Media, creative work is either produced in-house or sourced through highly skilled freelancers that are primarily located in North America",0,0,signature,0.6387585137370043
4049,SID_243,"For SJC Content and SJC Media, creative work is either produced in-house or sourced through highly skilled freelancers that are primarily located in North America",0,0,c1 (reporting entity),0.6387585137370043
4051,SID_243,"As the vast majority of our vendors and suppliers are located and operating in North America, risk exposure to Canadian and American labour law violations is relatively low",0,0,c1 (reporting entity),0.5884570684860808
4051,SID_243,"As the vast majority of our vendors and suppliers are located and operating in North America, risk exposure to Canadian and American labour law violations is relatively low",0,0,c2 (structure),0.5884570684860808
4052,SID_243,"Our Print manufacturing is also entirely in house, enabling us to guarantee proper conduct and practices",0,0,signature,0.6323123849874731
4053,SID_243,"We have identified and recognize risks related to some of the products we purchase, raw materials or commodities used in our supply chains, tier three and beyond suppliers, and the use of outsourced labour",0,0,c2 (structure),0.5718736943446746
4054,SID_243,"Though we source predominantly from North America and can be reasonably sure that our tier one and two suppliers are not engaging in any modern slavery or unethical behaviours and practices, we acknowledge that those in tier three and beyond of our supply chain may be sourcing or operating in higher risk locations or industries",0,0,c1 (reporting entity),0.5312511148656229
4054,SID_243,"Though we source predominantly from North America and can be reasonably sure that our tier one and two suppliers are not engaging in any modern slavery or unethical behaviours and practices, we acknowledge that those in tier three and beyond of our supply chain may be sourcing or operating in higher risk locations or industries",0,0,c2 (structure),0.5312511148656229
4055,SID_243,We also recognize that the following sectors and industries related to our supply chain carry risk; Electronics/technology Forestry,0,0,c2 (structure),0.5250910852178902
4056,SID_243,Manufacturing Transportation and warehousing We maintain the commitment to further evaluate and identify areas of risk in our supply chains and improve our policies and procedures to address them,0,0,c2 (structure),0.6113956276912199
4057,SID_243,"Our Policies Our SJC policies and procedures align with human rights and provincial employment standards legislation, as well as all Canadian labour laws",0,0,c2 (operations),0.637965121239738
4061,SID_243,"Relating to our paper suppliers and forestry risks, we have embedded responsible business conduct in our policies, as the large majority of our paper is Forest Stewardship Council (FSC) certified",0,0,c1 (reporting entity),0.5700310851300185
4061,SID_243,"Relating to our paper suppliers and forestry risks, we have embedded responsible business conduct in our policies, as the large majority of our paper is Forest Stewardship Council (FSC) certified",0,0,c2 (operations),0.5700310851300185
4063,SID_243,"For our creative freelancers located outside North America, we have existing policies in place to ensure they are in compliance with our internal policies and procedures, which includes avoidance of forced or child labour",0,0,c1 (reporting entity),0.6212080329237704
4063,SID_243,"For our creative freelancers located outside North America, we have existing policies in place to ensure they are in compliance with our internal policies and procedures, which includes avoidance of forced or child labour",0,0,c2 (operations),0.6212080329237704
4064,SID_243,"While these policies do work toward keeping our business practices and partners within our standards and ethical code, we are in the process of implementing vendor qualification questionnaires and due diligence processes to better ensure labour laws specifically are being respected across our entire supply chain",0,0,c2 (operations),0.5836356917867045
8453,SID_295,Has the entity taken any measures to remediate any forced labour or child labour in its activities and supply chains? No 12,0,1,c2 (supply chains),0.20236003201489028
4070,SID_243,"To date we have not identified or been advised of any forced or child labour use, nor any loss of income to vulnerable families as a result of measures we have taken to eliminate modern slavery",1,1,c2 (structure),0.6339853080603778
8839,SID_302,"Remedial Action Taken during the Reporting Period Since we have not identified any forced labour or child labour in our activities and supply chains during the Reporting Period, we have not taken any remediation measures",0,1,c2 (structure),0.4047889926326345
8839,SID_302,"Remedial Action Taken during the Reporting Period Since we have not identified any forced labour or child labour in our activities and supply chains during the Reporting Period, we have not taken any remediation measures",0,1,c2 (supply chains),0.4047889926326345
4074,SID_243,"Additionally, we are continuing to develop training to specifically address forced and child labour to improve understanding of modern slavery, and reinforce that it is not an acceptable practice by SJC or our suppliers",1,0,c2 (operations),0.6667349731321625
4076,SID_243,We have and will continue to review our policies and procedures as well as emerging laws and legislation to determine if there are any enhancements to be made,0,0,c3 (risk description),0.5974738596138638
4077,SID_243,"We intend to review our supplier questionnaire to establish continuous compliance, as well as",0,0,c3 (risk description),0.6134416047262591
4078,SID_243,set key performance indicators where necessary to confirm our actions and risk management efforts are successful and serve to protect those most vulnerable,0,0,c3 (risk description),0.5950805477386486
4081,SID_243,We intend to review and revise our policies and due diligence processes to continue to best serve our communities and help prevent modern slavery,0,0,c3 (risk description),0.5917896595121895
4333,SID_252,"Company Information CSC was founded in 1938 in Portland, Oregon, as a small, family-owned, regional hat distributor and incorporated in 1961",0,0,signature,0.6228904499748437
4333,SID_252,"Company Information CSC was founded in 1938 in Portland, Oregon, as a small, family-owned, regional hat distributor and incorporated in 1961",0,0,c1 (reporting entity),0.6228904499748437
4334,SID_252,"CSC is headquartered in Portland, Oregon USA",0,0,signature,0.6322437489576382
4335,SID_252,"We connect active people with their passions by designing, developing, marketing, and distributing our outdoor, active and everyday lifestyle apparel, footwear, accessories and equipment products to meet the diverse needs of our customers and consumers under four primary brands: Columbia, SOREL, Mountain Hard Wear, and prAna",0,0,signature,0.6545180678510529
4335,SID_252,"We connect active people with their passions by designing, developing, marketing, and distributing our outdoor, active and everyday lifestyle apparel, footwear, accessories and equipment products to meet the diverse needs of our customers and consumers under four primary brands: Columbia, SOREL, Mountain Hard Wear, and prAna",0,0,c1 (reporting entity),0.6545180678510529
4336,SID_252,CSC is a commercial retailer,0,0,c1 (reporting entity),0.6305065173335391
4337,SID_252,"We sell our products in more than 100 countries and operate in four geographic segments: United States (""U.S.""), Latin America and Asia Pacific (""LAAP""), Europe, Middle East, and Africa (""EMEA""), and Canada",0,0,c1 (reporting entity),0.5942922382581856
4338,SID_252,"We sell our products through a mix of distribution channels: wholesale distribution, international distributors, direct-to-consumer (""DTC"") distribution, retail, and through licensing certain of our trademarks across a range of apparel, accessories, equipment, footwear, and home products",0,0,c1 (reporting entity),0.6324280752068564
4339,SID_252,"A list of our subsidiaries can be found in our 2024 Form 10-K, exhibit 21.1",0,0,approval,0.5688012138593669
4341,SID_252,"Sourcing and Manufacturing CSC does not own, operate, or manage manufacturing facilities",0,0,c1 (reporting entity),0.38628511748964706
4342,SID_252,"The vast majority of our products are manufactured by contract manufacturers located outside the United States, and none in Canada",0,0,c2 (structure),0.6101701936876187
4345,SID_252,"In 2023, our apparel, accessories and equipment products for our wholesale and direct-to- consumer (""DTC"") businesses were manufactured into finished goods in 15 countries",0,0,c2 (structure),0.6582094276611457
4346,SID_252,"In 2023, finished goods manufacturers in Vietnam, Bangladesh, Indonesia, and India produced approximately 40%, 20%, 15% and 10%, respectively, of these products",0,0,c2 (structure),0.6196622464828719
4347,SID_252,"Five of the largest contract finished goods manufacturers account for approximately 30% of our apparel, accessories and equipment production, with the largest manufacturer accounting for approximately 10%",0,0,c2 (structure),0.6190244886856886
4348,SID_252,"In 2023, our footwear products for our wholesale and DTC businesses were manufactured into finished goods in five countries",0,0,c2 (structure),0.6550151041560109
4349,SID_252,"In 2023, finished goods manufacturers in Vietnam and China produced approximately 75% and 20%, respectively, of these products",0,0,c2 (structure),0.6249950186392665
4350,SID_252,"Five of the largest contract finished goods manufacturers account for approximately 75% of our footwear production, with the two largest manufacturers accounting for approximately 20% each and three manufacturers accounting for approximately 15%, 10% and 10% individually",0,0,c2 (structure),0.6136191419372642
4351,SID_252,"Raw materials for the manufacturing of our apparel, accessories, equipment, and footwear products are primarily sourced from Asia and are purchased directly by our contract manufacturers",0,0,c2 (structure),0.6295606516157382
4352,SID_252,"In 2023, we maintained seven manufacturing liaison offices in six Asia Pacific countries",0,0,c2 (operations),0.6161627013380975
4353,SID_252,Our personnel in these offices monitor production at our contract manufacturers facilities,0,0,c2 (operations),0.5895169229996348
4354,SID_252,"The physical location of our employees in these regional offices enhances our ability to monitor contract manufacturers for compliance with our policies, procedures and standards related to labor practices",0,0,c2 (operations),0.6272639620178984
4358,SID_252,"responsibility, we value and strive for long term partnerships with factories to monitor and ensure continuous improvement in alignment with our Standards of Manufacturing Practices (SMP) (aka Code of Conduct)",0,0,c1 (reporting entity),0.613219297404261
4359,SID_252,We require tier 1 factories to post our SMP in the factory workers local language so they understand their fair labor rights; an email address is provided at the bottom of the SMP poster for workers to lodge grievances and/or report violations of the SMP confidentially to us,0,0,c2 (operations),0.5894857065869458
4360,SID_252,"The SMP includes a standard that addresses forced and child labor, where all suppliers are required to demonstrate that they do not use forced and child labor, whether in the form of prison, indentured, slave, bonded, trafficked or any other form of compulsory labor",0,0,c2 (operations),0.42969528857310424
4365,SID_252,"It also explains how we monitor, seek to prevent, and communicate when adverse impacts are found in factories which go against our SMP, such as forced and child labor",0,0,c2 (operations),0.5764946953791897
4366,SID_252,We have a Foreign Migrant Worker Policy which our suppliers are required to abide by,0,0,c2 (operations),0.6422397008512467
4367,SID_252,"This policy establishes a set of standards based upon ILO Core Conventions, internationally recognized principles, and industry best practices that we require our supplier partners to adhere to in order to offer the greatest protection to migrant workers who have traveled from another country to obtain employment",0,0,c2 (operations),0.5626363524076081
4370,SID_252,Risk Assessment and Internal Accountability We recognize our industrys supply chain has a risk of forced labor and child labor,0,0,c2 (structure),0.5535990726542225
4371,SID_252,"We acknowledge the areas of risks in our sector, our specific production locations, including our raw material",0,0,c2 (structure),0.5322222564214589
4372,SID_252,"sourcing, and the types of products we sell",0,0,c2 (structure),0.5643477319091207
4375,SID_252,"We continually assess the forced and child labor risks related to our apparel, footwear, accessories, and equipment supply chains, utilizing information received from industry associations, membership organizations, external experts and stakeholders to inform updates to our human rights strategy, policies, and procedures",0,0,c2 (operations),0.5275127405295393
4376,SID_252,"At the supplier level, the performance grades from audits/assessments inform seasonal sourcing decisions, and an annual supply chain risk assessment report is provided to our Board of Directors, which includes a section on Forced Labor and Child Labor risks",0,0,c2 (operations),0.5265629474818102
4377,SID_252,"Additionally, we recognize our industrys supply chain has a unique risk of human trafficking in the form of foreign migrant workers",0,0,c2 (structure),0.5356485431015684
4378,SID_252,"To confirm our commitment and accountability to address this issue, we have signed on to the American Apparel and Footwear Association (AAFA) & Fair Labor Association (FLA) Apparel & Footwear Industry Commitment to Responsible Recruitment, which specifies: We commit to work with our global supply chain partners to create conditions so that: No workers pay for their job; Workers receive a timely refund of fees and costs paid to obtain or maintain their job; Workers retain control of their travel documents and have full freedom of movement; and All workers are informed, in a language they understand, of the basic terms of their employment before leaving their country of origin",0,0,c2 (operations),0.51596528706747
4379,SID_252,"Each of these requirements are outlined in detail in our Foreign Migrant Worker Policy, which our suppliers must abide by",0,0,c2 (operations),0.5648886420749148
